file,roi_id,valid_frac,lomb_bpm,lomb_hz,lomb_snr,welch_bpm,welch_hz,welch_snr,agree_delta_bpm,agree_ok,status,status_note,rel_path
20251104_A108_0009_kymanalysis.csv,1,0.8903561424569828,523.2093933463797,8.720156555772995,23.525999694238664,509.9191268264792,8.498652113774654,2.2767041867344644,13.290266519900456,True,ok,,20251104/20251104_A108_0009.tif
20251104_A108_0009_kymanalysis.csv,2,0.9814592503668134,521.0958904109589,8.684931506849315,17.0511060632094,509.94066928705877,8.499011154784313,1.4182756854828216,11.155221123900105,True,ok,,20251104/20251104_A108_0009.tif
20251104_A108_0010_kymanalysis.csv,1,0.9040949713218621,578.1604696673189,9.63600782778865,604.074548437315,569.7316563898945,9.495527606498241,25.329183880571154,8.42881327742441,True,ok,,20251104/20251104_A108_0010.tif
20251104_A108_0010_kymanalysis.csv,2,0.9795918367346939,578.1604696673189,9.63600782778865,389.8728821225998,569.7091895640239,9.495153159400397,15.743047666642008,8.451280103295062,True,ok,,20251104/20251104_A108_0010.tif
20251104_A108_0011_kymanalysis.csv,1,0.903828197945845,585.9099804305283,9.765166340508806,1889.0747366100654,599.7823989456657,9.996373315761096,18.453398927587074,13.872418515137383,True,ok,,20251104/20251104_A108_0011.tif
20251104_A108_0011_kymanalysis.csv,2,0.9614512471655329,585.9099804305283,9.765166340508806,1365.3215670237344,599.7517659507536,9.995862765845892,12.074209667661629,13.841785520225244,True,ok,,20251104/20251104_A108_0011.tif
20251104_A108_0012_kymanalysis.csv,1,0.7392290249433107,581.6829745596868,9.694716242661448,278.6989781127832,569.7932789983824,9.49655464997304,5.5474372537318475,11.889695561304393,True,ok,,20251104/20251104_A108_0012.tif
20251104_A108_0012_kymanalysis.csv,2,0.9387755102040817,583.7964774951076,9.729941291585128,101.03018397687067,569.7641776532159,9.496069627553599,2.7198000613875926,14.0322998418917,True,ok,,20251104/20251104_A108_0012.tif
20251104_A108_0013_kymanalysis.csv,1,0.41936774709883956,590.1369863013698,9.835616438356164,50.2245258349259,300.33320968504336,5.005553494750723,1.3199390371240507,289.80377661632645,False,method_disagree,abs delta bpm 289.8 > tol 30.0,20251104/20251104_A108_0013.tif
20251104_A108_0013_kymanalysis.csv,2,0.898626117113512,592.2504892367906,9.870841487279844,33.727410279725895,330.36121285489855,5.506020214248309,1.5043387967974353,261.88927638189205,False,method_disagree,abs delta bpm 261.9 > tol 30.0,20251104/20251104_A108_0013.tif
20251104_A108_0014_kymanalysis.csv,1,0.8191276510604242,588.023483365949,9.800391389432484,337.65685668770726,569.9096123354768,9.498493538924613,7.308263815120693,18.113871030472183,True,ok,,20251104/20251104_A108_0014.tif
20251104_A108_0014_kymanalysis.csv,2,0.9681205815659597,588.023483365949,9.800391389432484,86.66231285773857,569.9336892031833,9.498894820053057,4.922793678677366,18.089794162765656,True,ok,,20251104/20251104_A108_0014.tif
20251104_A108_0015_kymanalysis.csv,1,0.4158996932106176,564.7749510763209,9.412915851272015,24.722277890177974,300.2127507694323,5.0035458461572055,1.4942177989147991,264.5622003068886,False,method_disagree,abs delta bpm 264.6 > tol 30.0,20251104/20251104_A108_0015.tif
20251104_A108_0015_kymanalysis.csv,2,1.0,240.70450097847356,4.011741682974559,10.13177790595367,270.17159870599573,4.502859978433262,1.1679464844259728,29.467097727522173,True,ok,,20251104/20251104_A108_0015.tif
20251104_A108_0016_kymanalysis.csv,1,0.9607843137254902,568.2974559686888,9.471624266144815,950.6184974528056,570.6330984015825,9.510551640026375,42.87294932236959,2.3356424328936782,True,ok,,20251104/20251104_A108_0016.tif
20251104_A108_0016_kymanalysis.csv,2,0.9933306655995732,568.2974559686888,9.471624266144815,704.5028816970822,570.6239131130067,9.510398551883444,24.18533522699477,2.3264571443178284,True,ok,,20251104/20251104_A108_0016.tif
